years,months,BETA0,BETA1,BETA2,BETA3
0,9,2.0500764815417,1.3830247726008418,-2.2583945215534755,13.137062970463957
0,9,2.127212325582577,1.4350622376049678,-2.3433685062637024,13.631355963710156
0,10,2.055710387777943,1.3868255244076109,-2.2646009158482427,13.173165516716061
0,10,2.1361132783479295,1.4410670078099188,-2.3531739272530507,13.688394019620942
0,11,2.062968171919564,1.3917217784510223,-2.272596198020217,13.219674009522537
0,11,2.148258456068539,1.4492604004986693,-2.3665532343542623,13.766221342620685
1,0,2.0717548093417233,1.3976494291177766,-2.2822756875396317,13.275979523074273
1,0,2.163370000426661,1.4594549665978918,-2.383200334741917,13.863057393178327
1,1,2.0819793317192925,1.4045471072597917,-2.2935391723563727,13.34149912467276
1,1,2.1811892381307425,1.4714761996569994,-2.4028302700987156,13.977244571028464
1,2,2.093554670164493,1.4123560743715515,-2.306290736098087,13.415674869542862
1,2,2.201475422329623,1.4851616867796538,-2.4251778301387796,14.107240150047403
1,3,2.106397503839081,1.4210201204606956,-2.3204385912991286,13.497972830726916
1,3,2.2240045546924105,1.5003603139740433,-2.4499962549934513,14.251608730041688
1,4,2.120428114487971,1.430485465913339,-2.33589491915265,13.587882166923931
1,4,2.2485682831264118,1.5169315225301825,-2.47705602092109,14.40901517323164
1,5,2.135570246223951,1.4407006669018878,-2.3525757150473776,13.684914223978229
1,5,2.274972869882012,1.5347446128817295,-2.5061437035561727,14.578217991780411
1,6,2.1517509702283113,1.451616524109234,-2.370400639519823,13.788601667869653
1,6,2.3030382261341322,1.5536780933143033,-2.5370609143899703,14.758063161310545
1,7,2.1689005550377423,1.463185995221563,-2.3892928753604137,13.898497653501066
1,7,2.3325970086829573,1.5736190705807727,-2.5696233056827356,14.947478332486082
1,8,2.1869523411885146,1.4753641103606803,-2.4091789895196776,14.014175021407706
1,8,2.363493774751843,1.5944626797101198,-2.6036596393765974,15.14546741488627
1,9,2.2058426207765804,1.488107890832716,-2.429988800429863,14.135225525968133
1,9,2.39558419153063,1.6161115507487123,-2.6390109163168014,15.351105511692454
1,10,2.225510521486682,1.5013762708917218,-2.4516552502497,14.261259092253004
1,10,2.4287342957719025,1.6384753092683466,-2.675529560612021,15.563534175118484
1,11,2.24589789453185,1.5151300221412936,-2.4741142814168926,14.391903097931902
1,11,2.4628198027698427,1.6614701101888272,-2.7130786583952564,15.781956978288925
2,0,2.266949208067442,1.529331681629439,-2.497304719231453,14.526801690261529
2,0,2.4977254586885143,1.6850182008449865,-2.751531244339112,16.005635364904087
2,1,2.288611442392785,1.5439454811493982,-2.521168156408281,14.665615114528983
2,1,2.533344436016118,1.7090475131473928,-2.7907696356792746,16.233884775259924
2,2,2.310833991521164,1.5589372808366833,-2.54564884464521,14.808019083303941
2,2,2.569577766670684,1.7334912811435104,-2.830684807715379,16.46607101354149
2,3,2.3335685665374135,1.5742745039720758,-2.5706935881603075,14.953704157145971
2,3,2.606333814097905,1.758287684883779,-2.8711758122661797,16.70160686498135
2,4,2.356769103647974,1.5899260749502573,-2.5962516423984523,15.102375155381516
2,4,2.6435277777693096,1.7833795161456472,-2.91214923181743,16.93994892064209
2,5,2.380391675470983,1.6058623594342367,-2.6222746163071955,15.253750587643342
2,5,2.681081230974588,1.8087138666185372,-2.953518670347078,17.180594615550564
2,6,2.4043944052312236,1.6220551064694555,-2.6487163778126446,15.407562104024516
2,6,2.71892168866803,1.8342418363639528,-2.995204277258523,17.423079459421405
2,7,2.428737384642009,1.6384773930851773,-2.6755329633569374,15.563553968858601
2,7,2.756982203581465,1.8599182613447607,-3.0371323024526684,17.666974448514722
2,8,2.4533825949153765,1.6551035710063013,-2.702682490881906,15.72148255454633
2,8,2.7952009881457593,1.885701458365471,-3.079234679831061,17.911883642877147
2,9,2.478293830677143,1.6719092153248556,-2.730125076012775,15.881115853996842
2,9,2.8335210624443117,1.9115529875742483,-3.1214486394762595,18.157441910398152
2,10,2.503436626339909,1.6888710748296758,-2.7578227509495794,16.042233008819707
2,10,2.8718899240647118,1.9374374297378891,-3.1637163439555533,18.403312811191647
2,11,2.5287781856043843,1.705967024446514,-2.785739386804781,16.204623857563455
2,11,2.9102592402954657,1.96332217859125,-3.205984549240325,18.649186625166625
3,0,2.554287314424185,1.723176020014679,-2.8138406197563035,16.368088506148364
3,0,2.948584560768457,1.989177246979797,-3.2482042881487456,18.894778510615826
3,1,2.57993435452927,1.7404780534405468,-2.842093777815962,16.532436901879016
3,1,2.9868250485360837,2.014975085438582,-3.290330574096378,19.13982678093537
3,2,2.605691121865283,1.7578541111674435,-2.870467813013339,16.69748843895842
3,2,3.0249432289127247,2.0406904127554033,-3.3323221244162253,19.384091295179665
3,3,2.631530845368074,1.775286132871649,-2.898933233948891,16.863071566149976
3,3,3.0629047561922578,2.066300058593531,-3.374141103371307,19.627351963167612
3,4,2.65742810931343,1.7927569725703103,-2.92746204228556,17.029023417349705
3,4,3.100678193660892,2.091782815083729,-3.4157528798135464,19.86940733578627
3,5,2.683358797230964,1.810250360784569,-2.9560276709634876,17.19518945218169
3,5,3.1382348105922464,2.117119299872863,-3.457125803550552,20.110073304118224
3,6,2.7093000386111297,1.8277508685869932,-2.984604925491672,17.361423114492162
3,6,3.1755483908618687,2.1422918270112215,-3.4982309945125443,20.349181873027252
3,7,2.7352301567294974,1.8452438724027336,-3.0131699264704244,17.52758549800304
3,7,3.2125950556391407,2.167284287336738,-3.539042147427142,20.586580024953122
3,8,2.761128619487609,1.8627155208457284,-3.041700055436926,17.693545031295997
3,8,3.249353097028266,2.192082036245704,-3.579535348555818,20.82212865386901
3,9,2.7869759910359115,1.880152702082517,-3.070173901572337,17.85917716780813
3,9,3.285802823552145,2.2166717894529313,-3.6196889054766537,21.055701575129145
3,10,2.8127538864132755,1.8975430132311024,-3.0985712117320228,18.024364095158173
3,10,3.3219264156915256,2.241041525535422,-3.659483187944134,21.287184599751487
3,11,2.8384449274154884,1.9148747305889076,-3.1268728418296328,18.188994452348084
3,11,3.3577077910325346,2.265180394958054,-3.6989004793336795,21.516474670271755
4,0,2.8640326995810073,1.9321367806144587,-3.155060709451971,18.352963054124107
4,0,3.3931324787991364,2.2890786354305344,-3.7379248384247474,21.743479056736838
4,1,2.889501711969838,1.94931871279337,-3.1831177495508154,18.516170633236463
4,1,3.428187502653265,2.3127274928419,-3.7765419702917273,21.968114605678156
4,2,2.9148373575010464,1.966410672881193,-3.2110278707501343,18.67852358627875
4,2,3.4628612716509055,2.3361191476971923,-3.814739106179552,22.19030704134903
4,3,2.9400258758599502,1.9834033778798268,-3.2387759144841017,18.839933735994123
4,3,3.4971434783485944,2.359246646377959,-3.8525048912563125,22.40999031278255
4,4,2.965054316405307,2.0002880910139265,-3.266347614135109,19.00031809358141
4,4,3.531025003836895,2.3821038370758334,-3.889829279996731,22.627105985238074
4,5,2.989910504316546,2.0170565988931117,-3.2937295577410524,19.159598641763722
4,5,3.564497830036013,2.4046853106253128,-3.92670343956572,22.841602678184145
4,6,3.014583006294086,2.033701188372681,-3.3209091502103005,19.317702114993214
4,6,3.5975549564604306,2.426986344351423,-3.9631196581250694,23.05343553191923
4,7,3.0390610989410742,2.0502146252232634,-3.347874578490549,19.47455979683858
4,7,3.6301903243574074,2.4490028508919583,-3.9990712612633037,23.262565721444854
4,8,3.063334737703742,2.0665901331773315,-3.3746147773530573,19.63010732095224
4,8,3.662398744755871,2.470731329657745,-4.034552532733273,23.468959995396816
4,9,3.087394527040742,2.0828213738048054,-3.4011193965307522,19.784284479912948
4,9,3.6941758325484755,2.492168822363009,-4.069558641835981,23.67259025363746
4,10,3.1112316922683685,2.0989024275192474,-3.427378769702505,19.937035044807576
4,10,3.725517944260593,2.5133128710430293,-4.1040855748659775,23.873433148474128
4,11,3.1348380518526753,2.1148277748855406,-3.453383883969719,20.08830658767667
4,11,3.7564221206234953,2.5341614793127936,-4.138130071849141,24.071469716663263
5,0,3.1582059911540226,2.1305922789074065,-3.4791263509329364,20.238050313267298
5,0,3.786886033057925,2.5547130762636905,-4.171689567588179,24.266685036472616
5,1,3.181328437400606,2.1461911681440204,-3.5045983791223088,20.386220898661314
5,1,3.8169079337328706,2.574966482772109,-4.204762136646643,24.459067907653683
5,2,3.204198835108883,2.161620020128115,-3.529792746920372,20.532776335767366
5,2,3.8464866095347356,2.5949208804460655,-4.237346442640683,24.648610556472242
5,3,3.2268111229564314,2.1768747457639224,-3.5547027770848514,20.67767778312025
5,3,3.8756213387179104,2.6145757823807703,-4.269441690484677,24.835308357921555
5,4,3.2491597115486073,2.191951574328094,-3.5793223122560796,20.82088942340775
5,4,3.904311851242279,2.6339310064014745,-4.301047582698449,25.019159581561794
5,5,3.2712394614086606,2.206847038621367,-3.6036456907105827,20.962378322429448
5,5,3.9325582911217882,2.6529866496630197,-4.332164277929888,25.20016515024647
5,6,3.2930456630906195,2.2215579615523007,-3.627667724453144,21.10211430165843
5,6,3.9603611823482203,2.6717430656612975,-4.3627923534160775,25.378328421759115
5,7,3.3145740168452886,2.236081442419527,-3.6513836768165637,21.240069807939257
5,7,3.9877213966025744,2.6902008424506696,-4.392932769413677,25.553654981905073
5,8,3.3358206138503883,2.2504148442492102,-3.674789241784504,21.376219793209156
5,8,4.014640123424402,2.708360782519572,-4.422586836337022,25.726152453354103
5,9,3.3567819178876044,2.264555781433996,-3.6978805238066585,21.510541597082963
5,9,4.041118842950833,2.7262238843996847,-4.4517561847270235,25.89583032094974
5,10,3.377454747913436,2.2785021079749406,-3.720654018598538,21.643014835165676
5,10,4.067159299661116,2.7437913249534525,-4.4804427363277854,26.062699763462135
5,11,3.39783626118867,2.292251906100298,-3.7431065945566524,21.773621290944703
5,11,4.092763479361207,2.7610644438473977,-4.5086486787324676,26.226773506103303
6,0,3.41792393741339,2.305803475562663,-3.7652354752814,21.902344814125644
6,0,4.117933586503529,2.7780447282515532,-4.5363764403984055,26.388065675190255
6,1,3.437715562861971,2.3191553229361035,-3.7870382220999486,22.029171218968024
6,1,4.142672024299857,2.794733799423199,-4.5636286687391765,26.546591670706707
6,2,3.4572092160822465,2.332306151968519,-3.8085127183122194,22.154088192644323
6,2,4.166981375281117,2.81113339959209,-4.590408208708979,26.70236804172861
6,3,3.476403252924308,2.345254853481753,-3.829657152698399,22.277085199303286
6,3,4.190864384315136,2.8272453805038738,-4.616718084094739,26.855412377600466
6,4,3.4952962939155476,2.35800049685453,-3.850470005611093,22.398153399168113
6,4,4.214323941959563,2.8430716921896217,-4.642561479177443,27.005743201259445
6,5,3.5138872104067156,2.3705423206762943,-3.8709500337136236,22.517285559759237
6,5,4.237363069825859,2.858614373092065,-4.667941722608891,27.153379875446596
6,6,3.5321751120586837,2.3828797243055186,-3.891096256195262,22.634475975708444
6,6,4.259984906613627,2.873875540644062,-4.692862272026907,27.29834251321364
6,7,3.550159335558187,2.3950122602571033,-3.9109079423403212,22.749720396448396
6,7,4.282192694927022,2.888857382374671,-4.717326699532106,27.440651893441448
6,8,3.5678394321045888,2.4069396257606868,-3.930384597743393,22.863015946026767
6,8,4.303989770102222,2.9035621483719245,-4.741338679380068,27.580329389245502
6,9,3.585215157354599,2.418661655977139,-3.9495259532323024,22.97436105867115
6,9,4.325379548811441,2.9179921435948604,-4.764901975427351,27.717396894949477
6,10,3.6022864599145676,2.4301783162352217,-3.9683319521910447,23.083755405046706
6,10,4.346365519231103,2.932149721240761,-4.788020430300609,27.85187676308204
6,11,3.6190534719555565,2.4414896957003163,-3.986802740221213,23.191199832116737
6,11,4.366951231433464,2.94603727626314,-4.810697954811854,27.98379174280557
7,0,3.635516499158059,2.4525960005909218,-4.0049386540649525,23.29669629870763
7,0,4.387140289118934,2.9596572397941956,-4.832938518850667,28.11316492693619
7,1,3.6516760114387994,2.4634975479227585,-4.022740211389466,23.400247816085376
7,1,4.406936341795309,2.9730120738687518,-4.854746142768722,28.240019701827613
7,2,3.6675326341244308,2.474194759554356,-4.0402081010638256,23.5018583913959
7,2,4.426343077180448,2.9861042662989443,-4.87612488901046,28.36437969868684
7,3,3.683087139348686,2.4846881563833936,-4.057343173681954,23.601532972537274
7,3,4.445364214833925,2.998936326378004,-4.89707885509763,28.486268752765287
7,4,3.6983404378964275,2.494978352844522,-4.074146432577901,23.699277395895702
7,4,4.464003499900417,3.0115107806594072,-4.917612166736902,28.605710863265863
7,5,3.7132935713828767,2.5050660516333076,-4.090619025210376,23.795098336229355
7,5,4.482264697635157,3.0238301692636385,-4.937728971789036,28.722730158261605
7,6,3.7279477051031904,2.5149520388824067,-4.106762235285729,23.88900326084787
7,6,4.50015158781767,3.035897042109574,-4.957433434114967,28.83735085889846
7,7,3.7423041202116893,2.5246371788855075,-4.122577474142477,23.981000379496166
7,7,4.517667960506214,3.0477139560503397,-4.976729728898833,28.949597252189346
7,8,3.7563642075769654,2.5341224099518556,-4.138066273981995,24.071098604977465
7,8,4.5348176117922145,3.0592834720091626,-4.995622037970994,29.059493663808222
7,9,3.7701294605197346,2.543408739507058,-4.153230279868433,24.159307506616848
7,9,4.551604339219524,3.070608151889109,-5.014114544761832,29.167064428736335
7,10,3.7836014694500224,2.5524972404752155,-4.168071243820959,24.24563727589587
7,10,4.5680319388795665,3.0816905566134056,-5.032211431101708,29.272333872647646
7,11,3.796781915051918,2.5613890466812115,-4.18259101730598,24.3300986827799
7,11,4.584104201612675,3.0925332435627837,-5.049916873036306,29.37532628756668
8,0,3.809672562809033,2.5700853491574756,-4.196791545206311,24.412703040636803
8,0,4.599824910214962,3.1031387646911717,-5.067235037749675,29.476065913969904
8,1,3.822275257865138,2.5785873926768565,-4.210674860159572,24.493462173303453
8,1,4.61519783709208,3.1135096649428773,-5.084170080979583,29.574576925750875
8,2,3.8345919193261686,2.5868964719086387,-4.224243076281198,24.57238837857252
8,2,4.630226740907473,3.123648479991422,-5.100726143325175,29.670883408741883
8,3,3.846624535567763,2.5950139282529063,-4.237498383995151,24.649494398122766
8,3,4.644915365353382,3.1335577354104425,-5.116907348893102,29.765009352838515
8,4,3.8583751595428,2.60294114667491,-4.250443044864633,24.724793387449356
8,4,4.659267436469455,3.1432399448647605,-5.132717802343653,29.856978634817025
8,5,3.869845903642031,2.610679552237941,-4.263079385930486,24.79829888293036
8,5,4.673286660966854,3.152697608979796,-5.148161587044575,29.946815007595124
8,6,3.8810389360071444,2.6182306076160473,-4.275409795649606,24.87002477820055
8,6,4.686976724775829,3.161933214361728,-5.163242763471055,30.034542090924685
8,7,3.8919564762852055,2.6255958102298886,-4.287436719217975,24.93998529694549
8,7,4.70034129148157,3.170949232542287,-5.1779653674826305,30.120183361368532
8,8,3.902600791271367,2.632776689307218,-4.299162653770602,25.008194964979683
8,8,4.713384000983495,3.179748119074282,-5.192333408846242,30.203762143709078
8,9,3.9129741913336598,2.6397748034709694,-4.3105901444430215,25.074668587336284
8,9,4.72610846826627,3.1883323127025087,-5.206350869882376,30.285301603072917
8,10,3.923079027061231,2.6465917384780884,-4.321721780678945,25.13942122678877
8,10,4.738518282841192,3.1967042349868877,-5.2200217048496755,30.36482474135112
8,11,3.93291768557741,2.65322910473225,-4.332560192168679,25.20246818022474
8,11,4.750617006958578,3.2048662890965103,-5.233349837975687,30.442354385744114
9,0,3.9424925871879495,2.6596885350226915,-4.343108045156775,25.26382495716755
9,0,4.762408175607763,3.2128208598096344,-5.246339163456853,30.517913188761653
9,1,3.951806182364438,2.665971682489157,-4.353368039118918,25.323507260445783
9,1,4.7738952957350245,3.2205703129860828,-5.258993544596978,30.59152362321122
9,2,3.960860948951172,2.6720802187375967,-4.363342903684969,25.381530968294634
9,2,4.785081845126332,3.2281169948135173,-5.271316812576433,30.66320797503857
9,3,3.9696593890368406,2.678015831729739,-4.3730353951927725,25.43791211430942
9,3,4.79597127229562,3.2354632317320693,-5.283312766329086,30.7329883426118
9,4,3.9782040264965746,2.6837802241249036,-4.3824482939804374,25.49266687169481
9,4,4.806566996261332,3.242611330283593,-5.294985172296137,30.80088663528942
9,5,3.9864974041988086,2.6893751113956945,-4.391584401309377,25.545811535366166
9,5,4.8168724057643555,3.249563576584062,-5.3063377635645805,30.86692456840878
9,6,3.994542081770776,2.694802220320553,-4.400446536902743,25.597362507630645
9,6,4.82689085893283,3.2563222360974486,-5.317374239497961,30.9311236611382
9,7,4.002340633252278,2.700063287400943,-4.40903753636079,25.647336283152352
9,7,4.836625683617338,3.262889553861845,-5.328098266105613,30.993505238624827
9,8,4.009895644749453,2.7051600572785324,-4.41736024857622,25.6957494339175
9,8,4.846080176832269,3.2692677541126005,-5.338513475427272,31.054090428414906
9,9,4.017209712535439,2.7100942814538636,-4.425417533641857,25.7426185970633
9,9,4.855257604308921,3.2754590399808294,-5.348623465040752,31.112900157589973
9,10,4.0242854410393285,2.714867716929655,-4.433212260635246,25.787960461990995
9,10,4.864161201277581,3.2814655940210224,-5.358431798923504,31.169955157778524
9,11,4.031125440611653,2.7194821247033545,-4.440747305157072,25.831791756046908
9,11,4.872794171573712,3.287289577608064,-5.367942006467984,31.225275959428398
10,0,4.037732326407133,2.7239392690134157,-4.44802554810039,25.87412923736303
10,0,4.88115968808487,3.2929331312387227,-5.377157582973967,31.278882894670584
10,1,4.0441087160384495,2.728240915756484,-4.455049873065976,25.91498967982214
10,1,4.889260892750691,3.2983983745316525,-5.386081989648548,31.330796097319233
10,2,4.050257228347256,2.7323888316582976,-4.461823165008465,25.954389865182407
10,2,4.89710089667462,3.3036874063027635,-5.394718653729219,31.381035503587572
10,3,4.056180481616586,2.7363847830677357,-4.468348308267106,25.992346571622296
10,3,4.904682780012188,3.3088023044898507,-5.403070968360791,31.429620851371986
10,4,4.06188109267704,2.7402305353538363,-4.474628185581124,26.02887656801296
10,4,4.9120095921944635,3.3137451263033366,-5.411142292841552,31.476571681683897
10,5,4.067361674672283,2.7439278513983534,-4.480665675628165,26.063996599599367
10,5,4.919084352151496,3.3185179083770193,-5.418935952869423,31.521907340081658
10,6,4.072624836612144,2.7474784912942676,-4.486463652531979,26.097723385136515
10,6,4.925910048424049,3.3231226668434406,-5.426455240665032,31.565646977386482
10,7,4.077673181585008,2.7508842111398297,-4.492024983893166,26.130073605434283
10,7,4.932489639275323,3.3275613974092613,-5.4337034150948,31.607809550398425
10,8,4.082509306087469,2.754146762586327,-4.4973525300507085,26.161063899061787
10,8,4.938826052914403,3.3318360755060046,-5.440683701917092,31.64841382332824
10,9,4.087135798571892,2.7572678918582447,-4.502449142481955,26.190710853040084
10,9,4.944922188054893,3.335948656666917,-5.44739929439761,31.687478371377118
10,10,4.091555238329172,2.7602493389995426,-4.507317662571834,26.219030995682708
10,10,4.950780913356277,3.3399010761501087,-5.453853352694003,31.725021577156962
10,11,4.095770195153545,2.763092837647538,-4.511960921243623,26.246040794447843
10,11,4.956405068429459,3.3436952496169,-5.460049004963566,31.761061637133885
11,0,4.099783227778444,2.7658001139776958,-4.51638173723585,26.27175664591509
11,0,4.96179746372503,3.3473330730564546,-5.465989347240168,31.79561656091228
11,1,4.1035968833178655,2.7683728863267643,-4.520582916486902,26.29619487220573
11,1,4.966960880756725,3.3508164229365196,-5.471677443680407,31.828704172666708
11,2,4.107213696372571,2.7708128645898005,-4.5245672511504,26.319371715255183
11,2,4.971898072660043,3.35414715658029,-5.477116327179,31.86034211472162
11,3,4.110636188694909,2.7731217499940515,-4.528337519225967,26.34130333466514
11,3,4.976611764080524,3.3573271120910326,-5.482308999245705,31.8905478468354
11,4,4.11386686784811,2.775301234194486,-4.5318964830822805,26.36200579911225
11,4,4.981104651508931,3.360358108578207,-5.487258430374556,31.919338648348223
11,5,4.1169082267593895,2.7773529989723085,-4.53524688896477,26.381495083484317
11,5,4.985379403951588,3.3632419466096963,-5.491967560782332,31.946731622477706
11,6,4.119762743719942,2.7792787162349564,-4.538391466995608,26.399787068880315
11,6,4.98943866259522,3.3659804079856914,-5.4964393000393255,31.9727436941711
11,7,4.122432880709067,2.781080046885519,-4.541332929327542,26.416897531871204
11,7,4.99328504158902,3.3685752562662965,-5.500676527930884,31.99739161511687
11,8,4.124921083952793,2.7827586411995955,-4.544073970759282,26.432842148079644
11,8,4.996921128044654,3.3710282367715303,-5.504682094457419,32.02069196374474
11,9,4.127229782806621,2.784316138071575,-4.546617267504719,26.447636485020563
11,9,5.000349482594882,3.373341076958184,-5.508458820449785,32.04266114880536
11,10,4.129361389196905,2.785754164637774,-4.5489654765775365,26.461295998521415
11,10,5.003572639058389,3.3755154861937093,-5.512009497200057,32.06331540722253
11,11,4.131318297956021,2.787074336502553,-4.551121236160439,26.473836034870025
11,11,5.006593105780481,3.377553156660681,-5.5153368879384645,32.08267081268452
12,0,4.133102885593393,2.7882782569092233,-4.5530871642512984,26.48527182293918
12,0,5.009413364739293,3.3794557627538224,-5.518443726848765,32.10074326991649
12,1,4.134717510295491,2.7893675167400445,-4.554865858663149,26.49561847418664
12,1,5.012035872551307,3.3812249617583525,-5.521332720175945,32.11754852112402
12,2,4.136164511814106,2.7903436944408546,-4.556459896901108,26.50489098193918
12,2,5.014463060694808,3.3828623940007345,-5.524006546472386,32.13310214742501
12,3,4.137446210684273,2.791208355493462,-4.557871835300836,26.513104216381
12,3,5.016697335621606,3.384369682924042,-5.526467856720933,32.14741956956557
12,4,4.138564908447721,2.791963052566392,-4.559104209274682,26.520272925985573
12,4,5.018741078980489,3.3857484352387113,-5.528719274581057,32.16051604935198
12,5,4.139522887205974,2.7926093252133968,-4.560159532819379,26.5264117346519
12,5,5.020596648175853,3.387000241299397,-5.530763397004247,32.17240669323041
12,6,4.140322409173445,2.793148699571967,-4.5610402980237295,26.531535138840724
12,6,5.02226637614424,3.388126674954227,-5.532602793987843,32.18310645085494
12,7,4.140965716900891,2.7935826885140744,-4.561748975314757,26.535657509006395
12,7,5.023752572248155,3.3891292941477857,-5.53424000955968,32.192630120815245
12,8,4.141455032716785,2.7939127912693134,-4.56228801284232,26.538793086017165
12,8,5.025057522052604,3.390009640770365,-5.535677561531914,32.200992349204625
12,9,4.141792558839042,2.794140493500271,-4.562659836602189,26.540955981871143
12,9,5.026183487883729,3.3907692410348274,-5.536917942116425,32.20820763319976
12,10,4.14198047726329,2.7942672672271556,-4.562866850312966,26.542160178980318
12,10,5.027132708940524,3.3914096055519773,-5.537963618047891,32.21429032177665
12,11,4.142020949315976,2.7942945705263083,-4.562911434923776,26.54241952730681
12,11,5.027907401630023,3.3919322295566796,-5.5388170309530205,32.21925461785845
13,0,4.141916115989532,2.794223847756318,-4.562795948983496,26.54174774651068
13,0,5.028509759567288,3.392338592907857,-5.539480597350558,32.22311457831546
13,1,4.141668097607209,2.7940565293319075,-4.562522728271524,26.54015842380212
13,1,5.028941954245767,3.392630160540726,-5.539956709389748,32.22588411826082
13,2,4.141278993711346,2.793794031648558,-4.562094085674703,26.537665013225475
13,2,5.029206135149023,3.3928083825421687,-5.540247734973419,32.22757701176646
13,3,4.140750883286821,2.7934377572332556,-4.561512311433468,26.534280837091167
13,3,5.029304429750723,3.3928746941507297,-5.540356017757977,32.228206891863046
13,4,4.140085824314152,2.7929890944430023,-4.560779672649545,26.530019083111892
13,4,5.029238943961551,3.3928305160581105,-5.540283877645724,32.22778725340381
13,5,4.139285854328121,2.7924494178416754,-4.559898413901334,26.524892807982358
13,5,5.029011762464377,3.392677254635282,-5.54003361115409,32.22633145521239
13,6,4.138352989747425,2.7918200877477974,-4.558870756505444,26.518914933083604
13,6,5.0286249488259855,3.3924163020078595,-5.539607491538715,32.22385272079875
13,7,4.137289226545023,2.791102450686766,-4.557698899255159,26.51209824877868
13,7,5.0280805454970725,3.3920490360561004,-5.53900776879344,32.2203641383592
13,8,4.136096539689515,2.7902978390139945,-4.556385017805047,26.504455410832914
13,8,5.027380574594326,3.3915768209425106,-5.538236670511868,32.21587866578797
13,9,4.134776883480315,2.789407571141029,-4.554931265040199,26.49599894256175
13,9,5.0265270375652475,3.39100100688573,-5.537296401518116,32.21040912852944
13,10,4.1333321915476535,2.788432951535547,-4.553339771076226,26.486741234830756
13,10,5.025521915858505,3.3903229306127614,-5.536189144605292,32.20396822387376
13,11,4.131764376964297,2.7873752707967308,-4.551612643382336,26.47669454677155
13,11,5.024367170700484,3.389543915208232,-5.534917060289344,32.196568519525
14,0,4.130075332022104,2.7862358055045227,-4.549751966535179,26.46587100434993
14,0,5.02306474387736,3.388665270641994,-5.533482287670591,32.188222458612714
14,1,4.128266928678923,2.7850158185211136,-4.54775980271116,26.454282603229647
14,1,5.021616557288206,3.3876882934676384,-5.531886943941426,32.178942356828216
14,2,4.126341018335142,2.7837165588402,-4.545638191440284,26.44194120734051
14,2,5.0200245138387825,3.386614267425472,-5.530133125370937,32.16874040815211
14,3,4.124299432168866,2.7823392618130978,-4.543389149975387,26.428858551026227
14,3,5.018290496994648,3.3854444631410274,-5.528222906812587,32.157628681990495
14,4,4.122143981024188,2.780885149073373,-4.541014673169061,26.41504623832846
14,4,5.016416371451504,3.3841801385773005,-5.526158342442698,32.145619127470695
14,5,4.1198764555229195,2.779355428612212,-4.53851673359673,26.400515743702773
14,5,5.014403983023473,3.382822538959374,-5.523941465637359,32.132723572725254
14,6,4.117498626288039,2.7777512949291694,-4.535897281802811,26.38527841345051
14,6,5.0122551593134475,3.3813728972266506,-5.5215742897109,32.11895372918761
14,7,4.115012243943687,2.7760739290321617,-4.533158246300707,26.36934546571881
14,7,5.0099717092661935,3.37983243373137,-5.519058807423584,32.10432118872838
14,8,4.112419039226902,2.774324498512846,-4.530301533695892,26.35272799121654
14,8,5.007555423838696,3.3782023566908337,-5.516396991720071,32.088837427950935
14,9,4.109720723322784,2.772504157772734,-4.5273290290551405,26.335436955362145
14,9,5.0050080760001645,3.376483862187414,-5.513590795729421,32.072513808191495
14,10,4.106918987641056,2.770614047872446,-4.524242595660374,26.317483196851743
14,10,5.002331420955481,3.37467813431929,-5.510642153011244,32.055361576950936
14,11,4.104015504151232,2.7686552967578315,-4.521044075377897,26.29887742980697
14,11,4.999527196256927,3.3727863452758284,-5.507552977678792,32.03739186861082
15,0,4.101011925606068,2.76662901941071,-4.517735288904548,26.27963024520687
15,0,4.996597122251079,3.3708096556390625,-5.504325164891253,32.01861570729708
15,1,4.09790988542984,2.7645363177735005,-4.514318035644629,26.259752110171945
15,1,4.9935429019670945,3.3687492143083304,-5.500960590730693,31.999044006164155
15,2,4.094710997941793,2.762378280899967,-4.510794093956055,26.239253369396042
15,2,4.990366221228428,3.3666061585756406,-5.4974611123251185,31.978687568110907
15,3,4.091416858691318,2.760155985181332,-4.507165221519592,26.2181442472942
15,3,4.987068749099733,3.3643816144271628,-5.493828568340799,31.957557088644386
15,4,4.088029044234498,2.757870494195536,-4.503433155092702,26.196434846570767
15,4,4.983652138110316,3.362076696693972,-5.490064779228417,31.93566315731174
15,5,4.084549112804467,2.7555228591594685,-4.499599611248008,26.174135152515042
15,5,4.980118023918962,3.359692508825933,-5.486171546853838,31.913016255552385
15,6,4.080978603864499,2.753114118627478,-4.495666285880986,26.151255030137513
15,6,4.976468026207729,3.357230143494677,-5.482150655482736,31.889626762425547
15,7,4.077319038778367,2.75064529894361,-4.491634854948432,26.127804228465532
15,7,4.972703748011605,3.354690682141369,-5.47800387104212,31.865504950314598
15,8,4.073571920586891,2.7481174140908573,-4.487506974222306,26.10379237911142
15,8,4.968826776724032,3.352075195655058,-5.473732942228044,31.840660991370573
15,9,4.069738734343114,2.74553146591728,-4.483284279658964,26.0792289984203
15,9,4.964838683650003,3.3493847440711875,-5.46933960001329,31.815104954648376
15,10,4.065820947335752,2.7428884442867494,-4.478968387645321,26.054123488902
15,10,4.960741024452966,3.346620376873084,-5.464825558139681,31.788846808970572
15,11,4.06182000908919,2.7401893270789466,-4.474560894998846,26.02848513923102
15,11,4.956535339043102,3.3437831329165877,-5.4601925129950075,31.761896422211436
